tvShowID,name,duration,countryOfOrigin,productionCompany,banner,genres,description,status,firstYearRelease
6620ef0dfc13ae0cffa242e3,Necessary Roughness,124,Japan,Fay LLC,http://dummyimage.com/144x100.png/cc0000/ffffff,"[""COMEDY""]","Drainage of Right Thyroid Gland Lobe, Open Approach",RELEASED,2018
6620ef0dfc13ae0cffa242e4,Colorado Avenue,108,Indonesia,"Walsh, Jacobi and Johns",http://dummyimage.com/162x100.png/cc0000/ffffff,"[""DRAMA""]","Occlusion of Descending Colon, Percutaneous Endoscopic Approach",COMING_SOON,2017
6620ef0dfc13ae0cffa242e5,"Border, The",115,Indonesia,Lang Group,http://dummyimage.com/197x100.png/dddddd/000000,"[""DRAMA""]",Computerized Tomography (CT Scan) of Right Eye,RELEASED,2013
6620ef0dfc13ae0cffa242e6,Paranormal Activity: The Marked Ones,183,Belarus,Farrell-Walker,http://dummyimage.com/211x100.png/cc0000/ffffff,"[""HORROR"",""THRILLER""]","Transfer Left Neck Muscle with Skin, Percutaneous Endoscopic Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa242e7,"Music of Chance, The",91,Greenland,Brekke Inc,http://dummyimage.com/115x100.png/dddddd/000000,"[""DRAMA""]","Destruction of Right Kidney, Via Natural or Artificial Opening Endoscopic",RELEASED,2005
6620ef0dfc13ae0cffa242e8,"Remains of the Day, The",170,Taiwan,"Lubowitz, Goodwin and Reichel",http://dummyimage.com/120x100.png/cc0000/ffffff,"[""DRAMA"",""ROMANCE""]","Release Penis, Open Approach",RELEASED,2009
6620ef0dfc13ae0cffa242e9,Taking Off,36,Philippines,Bradtke-Hintz,http://dummyimage.com/186x100.png/cc0000/ffffff,"[""COMEDY"",""DRAMA""]","Alteration of Right External Ear with Autologous Tissue Substitute, Open Approach",COMING_SOON,2010
6620ef0dfc13ae0cffa242ea,Docking the Boat (Att angöra en brygga),50,China,Feil-Dicki,http://dummyimage.com/246x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA"",""ROMANCE""]","Dilation of Left Brachial Artery, Open Approach",RELEASED,2012
6620ef0dfc13ae0cffa242eb,42nd Street,149,France,"Veum, Kuvalis and Ankunding",http://dummyimage.com/205x100.png/cc0000/ffffff,"[""DRAMA"",""MUSICAL"",""ROMANCE""]","Dilation of Left Axillary Artery, Bifurcation, with Four or More Intraluminal Devices, Open Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa242ec,BloodRayne: The Third Reich,138,Poland,"Borer, Klocko and Ziemann",http://dummyimage.com/179x100.png/5fa2dd/ffffff,"[""ACTION"",""ADVENTURE"",""FANTASY"",""HORROR""]","Alteration of Right External Ear, Open Approach",RELEASED,2018
6620ef0dfc13ae0cffa242ed,"Thief of Bagdad, The",73,China,DuBuque Group,http://dummyimage.com/230x100.png/dddddd/000000,"[""ACTION"",""ADVENTURE"",""FANTASY""]","Bypass Colic Vein to Lower Vein with Autologous Tissue Substitute, Open Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa242ee,Through and Through (Na wylot),136,China,"Turcotte, Jacobson and Rowe",http://dummyimage.com/134x100.png/dddddd/000000,"[""CRIME""]","Dilation of Superior Mesenteric Artery, Bifurcation, with Drug-eluting Intraluminal Device, Open Approach",COMING_SOON,2001
6620ef0dfc13ae0cffa242ef,Manborg,81,Nigeria,"Walter, Dietrich and Murphy",http://dummyimage.com/166x100.png/ff4444/ffffff,"[""ACTION"",""ADVENTURE"",""COMEDY""]","Bypass Left Common Iliac Artery to Left External Iliac Artery with Autologous Venous Tissue, Open Approach",COMING_SOON,2014
6620ef0dfc13ae0cffa242f0,"Last Season, The",67,Afghanistan,"Metz, Hamill and Cummerata",http://dummyimage.com/120x100.png/5fa2dd/ffffff,"[""DOCUMENTARY""]","Excision of Left Metatarsal, Percutaneous Endoscopic Approach, Diagnostic",RELEASED,2013
6620ef0dfc13ae0cffa242f1,"Soloist, The",118,Japan,"Baumbach, Glover and Gutmann",http://dummyimage.com/190x100.png/cc0000/ffffff,"[""DRAMA"",""MUSICAL""]","Drainage of Right Temporal Artery, Percutaneous Approach, Diagnostic",RELEASED,2004
6620ef0dfc13ae0cffa242f2,"Southern Yankee, A",48,China,Runolfsson Group,http://dummyimage.com/239x100.png/ff4444/ffffff,"[""COMEDY"",""WAR"",""WESTERN""]","Insertion of Intraluminal Device into Inferior Mesenteric Vein, Open Approach",COMING_SOON,2016
6620ef0dfc13ae0cffa242f3,"See You in Hell, My Darling (Tha se do stin Kolasi, agapi mou)",87,Philippines,Goyette-Paucek,http://dummyimage.com/205x100.png/5fa2dd/ffffff,"[""CRIME"",""HORROR"",""THRILLER""]","Supplement Head Lymphatic with Synthetic Substitute, Percutaneous Endoscopic Approach",COMING_SOON,2015
6620ef0dfc13ae0cffa242f4,Horsemen,52,Venezuela,"Wilderman, Wehner and Volkman",http://dummyimage.com/107x100.png/5fa2dd/ffffff,"[""CRIME"",""DRAMA"",""HORROR"",""MYSTERY"",""THRILLER""]",High Dose Rate (HDR) Brachytherapy of Nose using Iodine 125 (I-125),RELEASED,2003
6620ef0dfc13ae0cffa242f5,"Nibelungen: Kriemhild's Revenge, Die (Die Nibelungen: Kriemhilds Rache)",78,Philippines,"Nienow, Graham and Bergnaum",http://dummyimage.com/144x100.png/dddddd/000000,"[""ADVENTURE"",""DRAMA"",""FANTASY""]","Drainage of Left Zygomatic Bone with Drainage Device, Open Approach",COMING_SOON,2013
6620ef0dfc13ae0cffa242f6,King of Devil's Island (Kongen av Bastøy) ,41,China,"Lemke, Wehner and Fay",http://dummyimage.com/247x100.png/5fa2dd/ffffff,"[""ACTION"",""DRAMA""]","Restriction of Cystic Duct, Percutaneous Approach",COMING_SOON,2014
6620ef0dfc13ae0cffa242f7,Cheaper by the Dozen,158,Afghanistan,Schaefer Group,http://dummyimage.com/207x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA""]",Stereotactic Particulate Radiosurgery of Parathyroid Glands,COMING_SOON,2014
6620ef0dfc13ae0cffa242f8,Five Days One Summer,191,United States,Pfannerstill and Sons,http://dummyimage.com/170x100.png/dddddd/000000,"[""DRAMA""]","Insertion of Intraluminal Device into Left Common Iliac Vein, Percutaneous Approach",RELEASED,2017
6620ef0dfc13ae0cffa242f9,Beyond All Boundaries,176,Brazil,Bartell-Crona,http://dummyimage.com/177x100.png/ff4444/ffffff,"[""DOCUMENTARY"",""WAR""]","Excision of Left Brachial Vein, Percutaneous Endoscopic Approach",COMING_SOON,2005
6620ef0dfc13ae0cffa242fa,"Loves of Pharaoh, The (Das Weib des Pharao)",41,Uganda,Kuhic Inc,http://dummyimage.com/245x100.png/cc0000/ffffff,"[""DRAMA"",""ROMANCE"",""WAR""]","Reattachment of Gallbladder, Percutaneous Endoscopic Approach",COMING_SOON,2011
6620ef0dfc13ae0cffa242fb,Dead Men Tell,184,Nigeria,Weissnat LLC,http://dummyimage.com/123x100.png/5fa2dd/ffffff,"[""COMEDY"",""CRIME"",""DRAMA"",""MYSTERY"",""THRILLER""]","Removal of Autologous Tissue Substitute from Right Metacarpophalangeal Joint, Open Approach",RELEASED,2013
6620ef0efc13ae0cffa242fc,"Moment After 2, The: The Awakening",198,Malaysia,VonRueden-Emmerich,http://dummyimage.com/103x100.png/dddddd/000000,"[""DRAMA"",""SCI_FI"",""THRILLER""]","Transfusion of Nonautologous Fresh Plasma into Peripheral Vein, Open Approach",RELEASED,2010
6620ef0efc13ae0cffa242fd,Ilo Ilo,136,Indonesia,Kris Group,http://dummyimage.com/240x100.png/cc0000/ffffff,"[""DRAMA""]","Fluoroscopy of Bilateral Vertebral Arteries using High Osmolar Contrast, Laser Intraoperative",COMING_SOON,2016
6620ef0efc13ae0cffa242fe,Bad Lieutenant,55,Indonesia,Haley-McClure,http://dummyimage.com/243x100.png/ff4444/ffffff,"[""CRIME"",""DRAMA""]",Plain Radiography of Right Single Mammary Duct using Other Contrast,RELEASED,2014
6620ef0efc13ae0cffa242ff,Puzzlehead,82,Brazil,Hansen-Morissette,http://dummyimage.com/213x100.png/dddddd/000000,"[""DRAMA"",""SCI_FI""]","Extirpation of Matter from Right Upper Leg Tendon, Percutaneous Approach",RELEASED,2010
6620ef0efc13ae0cffa24300,"Hideous Sun Demon, The",198,Portugal,"McDermott, Streich and Hirthe",http://dummyimage.com/156x100.png/5fa2dd/ffffff,"[""HORROR"",""SCI_FI""]","Transfer Lower Gingiva, External Approach",COMING_SOON,2000
6620ef0efc13ae0cffa24301,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust),96,Poland,Fay Inc,http://dummyimage.com/180x100.png/ff4444/ffffff,"[""HORROR""]","Drainage of Right Upper Arm, Open Approach",COMING_SOON,2009
6620ef0efc13ae0cffa24302,Bad Education (La mala educación),121,Philippines,"Boehm, Aufderhar and Bednar",http://dummyimage.com/250x100.png/5fa2dd/ffffff,"[""DRAMA"",""THRILLER""]","Dilation of Coronary Artery, One Artery, Bifurcation, with Two Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach",RELEASED,2011
6620ef0efc13ae0cffa24303,"Cold Water (Eau Froide, L')",93,Czech Republic,"Treutel, Labadie and Turcotte",http://dummyimage.com/174x100.png/cc0000/ffffff,"[""DRAMA""]","Extirpation of Matter from Large Intestine, Percutaneous Endoscopic Approach",RELEASED,2009
6620ef0efc13ae0cffa24304,"Thank You, Jeeves!",75,China,Dietrich Inc,http://dummyimage.com/106x100.png/5fa2dd/ffffff,"[""(NO GENRES LISTED)""]","Bypass Left Atrium to Left Pulmonary Vein with Autologous Venous Tissue, Percutaneous Endoscopic Approach",COMING_SOON,2014
6620ef0efc13ae0cffa24305,Heaven Can Wait,53,Greece,O'Conner-Hickle,http://dummyimage.com/246x100.png/dddddd/000000,"[""COMEDY""]","Revision of Synthetic Substitute in Right Hip Joint, Open Approach",COMING_SOON,2013
6620ef0efc13ae0cffa24306,Botched,88,Ukraine,Stroman-Lynch,http://dummyimage.com/212x100.png/cc0000/ffffff,"[""COMEDY"",""CRIME"",""HORROR"",""THRILLER""]","Excision of Colic Vein, Percutaneous Approach, Diagnostic",RELEASED,2009
6620ef0efc13ae0cffa24307,Genius Within: The Inner Life of Glenn Gould,152,Greece,"Ruecker, Rogahn and Braun",http://dummyimage.com/184x100.png/dddddd/000000,"[""DOCUMENTARY""]","Repair Left Femoral Artery, Percutaneous Approach",RELEASED,2015
6620ef0efc13ae0cffa24308,Macario,38,China,McCullough-Littel,http://dummyimage.com/129x100.png/5fa2dd/ffffff,"[""DRAMA"",""FANTASY"",""MYSTERY""]","Replacement of Left Hip Joint with Ceramic on Polyethylene Synthetic Substitute, Uncemented, Open Approach",COMING_SOON,2009
6620ef0efc13ae0cffa24309,This Is Not a Film (In film nist),82,Sweden,Bayer-Schroeder,http://dummyimage.com/193x100.png/5fa2dd/ffffff,"[""DOCUMENTARY""]","Occlusion of Right Neck Lymphatic, Open Approach",COMING_SOON,2013
6620ef0efc13ae0cffa2430a,"Night in Casablanca, A",33,China,"Hintz, DuBuque and Wisozk",http://dummyimage.com/152x100.png/dddddd/000000,"[""COMEDY""]","Excision of Left Ankle Region, Open Approach, Diagnostic",COMING_SOON,2006
6620ef0efc13ae0cffa2430b,"Watermelon Woman, The",162,Ukraine,Torp-Hand,http://dummyimage.com/129x100.png/ff4444/ffffff,"[""DOCUMENTARY"",""DRAMA""]","Transplantation of Right Ovary, Syngeneic, Open Approach",COMING_SOON,2010
6620ef0efc13ae0cffa2430c,Thurgood,47,Greece,Pfannerstill-Maggio,http://dummyimage.com/205x100.png/ff4444/ffffff,"[""DRAMA""]","Bypass Abdominal Aorta to Right Renal Artery with Nonautologous Tissue Substitute, Open Approach",COMING_SOON,2018
6620ef0efc13ae0cffa2430d,Family Law (Derecho de familia),178,China,Farrell-Predovic,http://dummyimage.com/206x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA""]","Insertion of Monitoring Device into Bladder, Via Natural or Artificial Opening Endoscopic",COMING_SOON,2020
6620ef0efc13ae0cffa2430e,Unforgiven,87,Serbia,Feeney-Morissette,http://dummyimage.com/137x100.png/ff4444/ffffff,"[""DRAMA"",""WESTERN""]","Removal of Autologous Tissue Substitute from Right Sternoclavicular Joint, Percutaneous Approach",RELEASED,2014
6620ef0efc13ae0cffa2430f,Jeepers Creepers,103,China,Jones-Boyer,http://dummyimage.com/182x100.png/ff4444/ffffff,"[""HORROR""]","Supplement Left Epididymis with Nonautologous Tissue Substitute, Open Approach",RELEASED,2012
6620ef0efc13ae0cffa24310,Plain Dirty (a.k.a. Briar Patch),86,Bangladesh,Hills Group,http://dummyimage.com/147x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE""]","Supplement Left Lower Eyelid with Synthetic Substitute, Percutaneous Approach",RELEASED,2013
6620ef0efc13ae0cffa24311,"Temptress, The",86,Kenya,"Auer, Kuvalis and Romaguera",http://dummyimage.com/176x100.png/5fa2dd/ffffff,"[""DRAMA"",""ROMANCE""]","Division of Left Thorax Tendon, Open Approach",COMING_SOON,2010
6620ef0efc13ae0cffa24312,RocknRolla,191,China,"Bayer, Morar and DuBuque",http://dummyimage.com/116x100.png/5fa2dd/ffffff,"[""ACTION"",""CRIME""]","Destruction of Papillary Muscle, Open Approach",RELEASED,2012
6620ef0efc13ae0cffa24313,Tol'able David,138,China,"Sauer, Wisozk and Dach",http://dummyimage.com/110x100.png/cc0000/ffffff,"[""DRAMA""]","Revision of Tissue Expander in Trunk Subcutaneous Tissue and Fascia, Open Approach",RELEASED,2014
6620ef0efc13ae0cffa24314,Sunset,33,Chad,"Grady, Deckow and Paucek",http://dummyimage.com/228x100.png/dddddd/000000,"[""ACTION"",""COMEDY"",""THRILLER"",""WESTERN""]","Removal of Drainage Device from Male Perineum, Open Approach",COMING_SOON,2016
6620ef0efc13ae0cffa24315,Alla älskar Alice,124,Portugal,Legros and Sons,http://dummyimage.com/155x100.png/dddddd/000000,"[""(NO GENRES LISTED)""]","Replacement of Left Anterior Tibial Artery with Nonautologous Tissue Substitute, Open Approach",RELEASED,2017
6620ef0efc13ae0cffa24316,Ex Drummer,116,United States,Koss LLC,http://dummyimage.com/141x100.png/ff4444/ffffff,"[""COMEDY"",""CRIME"",""DRAMA"",""HORROR""]","Supplement Descending Colon with Nonautologous Tissue Substitute, Open Approach",RELEASED,2013
6620ef0efc13ae0cffa24317,Hi Diddle Diddle,27,Philippines,Hodkiewicz LLC,http://dummyimage.com/117x100.png/cc0000/ffffff,"[""COMEDY""]","Drainage of Right Seminal Vesicle, Open Approach",COMING_SOON,2012
6620ef0efc13ae0cffa24318,"Arrested Development Documentary Project, The",123,Indonesia,"O'Connell, White and Borer",http://dummyimage.com/143x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Revision of Nonautologous Tissue Substitute in Left Metatarsal-Tarsal Joint, External Approach",RELEASED,2004
6620ef0efc13ae0cffa24319,"Titfield Thunderbolt, The",162,Vietnam,Koch Inc,http://dummyimage.com/246x100.png/cc0000/ffffff,"[""COMEDY""]","Revision of External Fixation Device in Right Femoral Shaft, External Approach",COMING_SOON,2011
6620ef0efc13ae0cffa2431a,Ocean's Eleven,175,Japan,Crona-Bashirian,http://dummyimage.com/141x100.png/cc0000/ffffff,"[""CRIME"",""THRILLER""]","Bypass Esophagus to Jejunum with Synthetic Substitute, Open Approach",RELEASED,2012
6620ef0efc13ae0cffa2431b,Underneath,101,Indonesia,"Schmitt, Volkman and Schimmel",http://dummyimage.com/153x100.png/cc0000/ffffff,"[""MYSTERY"",""THRILLER""]","Removal of Drainage Device from Lower Tendon, Percutaneous Endoscopic Approach",RELEASED,2018
6620ef0efc13ae0cffa2431c,Columbus Circle,76,Thailand,Kutch-Collins,http://dummyimage.com/105x100.png/cc0000/ffffff,"[""CRIME"",""MYSTERY"",""THRILLER""]","Bypass Coronary Artery, Four or More Arteries from Coronary Vein with Intraluminal Device, Percutaneous Endoscopic Approach",RELEASED,2006
6620ef0efc13ae0cffa2431d,"Ghostmaker, The (Box of Shadows)",109,Philippines,"Gusikowski, McDermott and Langworth",http://dummyimage.com/170x100.png/dddddd/000000,"[""HORROR"",""SCI_FI"",""THRILLER""]","Reposition Left Metacarpal with Internal Fixation Device, Open Approach",RELEASED,2013
6620ef0efc13ae0cffa2431e,"Old Fashioned Way, The",120,Lithuania,"Ortiz, Streich and Johns",http://dummyimage.com/193x100.png/ff4444/ffffff,"[""COMEDY""]","Bypass Duodenum to Cutaneous, Percutaneous Endoscopic Approach",COMING_SOON,2012
6620ef0efc13ae0cffa2431f,"Ascent, The (Voskhozhdeniye)",163,Bangladesh,Gerlach-Legros,http://dummyimage.com/155x100.png/cc0000/ffffff,"[""DRAMA"",""WAR""]","Supplement Left Axilla with Autologous Tissue Substitute, Open Approach",COMING_SOON,2017
6620ef0efc13ae0cffa24320,Decoys 2: Alien Seduction ,157,Yemen,Torp and Sons,http://dummyimage.com/185x100.png/cc0000/ffffff,"[""HORROR"",""SCI_FI"",""THRILLER""]","Supplement Left Carpal with Synthetic Substitute, Percutaneous Approach",COMING_SOON,2013
6620ef0efc13ae0cffa24321,Orpheus (Orphée),29,Albania,"Leuschke, Stanton and Roberts",http://dummyimage.com/143x100.png/cc0000/ffffff,"[""DRAMA"",""FANTASY"",""ROMANCE""]","Drainage of Right Large Intestine with Drainage Device, Via Natural or Artificial Opening Endoscopic",RELEASED,2019
6620ef0efc13ae0cffa24322,"Night Strangler, The",38,China,"Wyman, Crist and Conroy",http://dummyimage.com/204x100.png/cc0000/ffffff,"[""CRIME"",""HORROR"",""MYSTERY""]","Bypass Coronary Artery, One Artery from Coronary Vein with Intraluminal Device, Percutaneous Approach",COMING_SOON,2016
6620ef0efc13ae0cffa24323,Crazy for Christmas,49,China,Tromp Group,http://dummyimage.com/143x100.png/cc0000/ffffff,"[""CHILDREN""]","Excision of Portal Vein, Open Approach",RELEASED,2017
6620ef0efc13ae0cffa24324,"Rich Man's Wife, The",68,South Africa,Bernier-Auer,http://dummyimage.com/111x100.png/dddddd/000000,"[""THRILLER""]","Fusion of Left Hip Joint with Nonautologous Tissue Substitute, Open Approach",COMING_SOON,2008
6620ef0efc13ae0cffa24325,Scary Movie 2,184,Russia,Klein and Sons,http://dummyimage.com/168x100.png/ff4444/ffffff,"[""COMEDY""]","Excision of Right Tarsal Joint, Percutaneous Approach, Diagnostic",COMING_SOON,2008
6620ef0efc13ae0cffa24326,Bonneville,187,Sweden,O'Conner-Wolff,http://dummyimage.com/155x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA""]",Magnetic Resonance Imaging (MRI) of Superior Vena Cava,COMING_SOON,2016
6620ef0efc13ae0cffa24327,There's Always Tomorrow,94,Indonesia,Bogan-Labadie,http://dummyimage.com/188x100.png/5fa2dd/ffffff,"[""DRAMA""]","Occlusion of Celiac Artery with Extraluminal Device, Percutaneous Endoscopic Approach",RELEASED,2016
6620ef0efc13ae0cffa24328,Mumia Abu-Jamal: A Case for Reasonable Doubt?,175,Armenia,"Herzog, Will and Bechtelar",http://dummyimage.com/124x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Restriction of Pancreatic Duct, Percutaneous Endoscopic Approach",RELEASED,2020
6620ef0efc13ae0cffa24329,Suddenly (Tan de Repente),161,Czech Republic,Morar-Wehner,http://dummyimage.com/174x100.png/dddddd/000000,"[""COMEDY"",""DRAMA""]","Repair Left Ovary, Percutaneous Approach",RELEASED,2017
6620ef0efc13ae0cffa2432a,"Desert of Forbidden Art, The",194,Mexico,Howe-Cremin,http://dummyimage.com/151x100.png/dddddd/000000,"[""ADVENTURE"",""DOCUMENTARY"",""DRAMA"",""WAR""]","Excision of Left Wrist Joint, Percutaneous Approach, Diagnostic",COMING_SOON,2014
6620ef0efc13ae0cffa2432b,"Date with Judy, A",94,Indonesia,"Jakubowski, Schoen and Lemke",http://dummyimage.com/148x100.png/5fa2dd/ffffff,"[""COMEDY"",""MUSICAL"",""ROMANCE""]","Excision of Right Lung, Open Approach, Diagnostic",COMING_SOON,2018
6620ef0efc13ae0cffa2432c,Purge (Puhdistus),114,China,Lowe-Steuber,http://dummyimage.com/115x100.png/dddddd/000000,"[""DRAMA""]","Destruction of Right Foot Artery, Open Approach",COMING_SOON,2014
6620ef0efc13ae0cffa2432d,Spine Tingler!  The William Castle Story,43,China,Farrell LLC,http://dummyimage.com/237x100.png/ff4444/ffffff,"[""DOCUMENTARY""]","Revision of Autologous Tissue Substitute in Small Intestine, Percutaneous Endoscopic Approach",COMING_SOON,2012
6620ef0efc13ae0cffa2432e,Pearl Jam: Immagine in Cornice - Live in Italy 2006,113,Poland,Cassin and Sons,http://dummyimage.com/141x100.png/5fa2dd/ffffff,"[""DOCUMENTARY"",""MUSICAL""]","Resection of Left Ovary, Via Natural or Artificial Opening",COMING_SOON,2020
6620ef0efc13ae0cffa2432f,The Do-Deca-Pentathlon,83,United States,"Jacobi, Sawayn and Pouros",http://dummyimage.com/233x100.png/cc0000/ffffff,"[""COMEDY""]","Replacement of Right Finger Phalanx with Synthetic Substitute, Open Approach",COMING_SOON,2001
6620ef0efc13ae0cffa24330,The First Men in the Moon,165,China,Huels-Fahey,http://dummyimage.com/125x100.png/ff4444/ffffff,"[""SCI_FI""]","Restriction of Pancreatic Duct with Extraluminal Device, Percutaneous Endoscopic Approach",RELEASED,2003
6620ef0efc13ae0cffa24331,My Family,47,Peru,"Schaden, Walker and Zemlak",http://dummyimage.com/106x100.png/cc0000/ffffff,"[""DRAMA""]","Dilation of Right Colic Artery with Two Drug-eluting Intraluminal Devices, Open Approach",RELEASED,2017
6620ef0efc13ae0cffa24332,Pekka ja Pätkä neekereinä,133,Nepal,Cassin-Gusikowski,http://dummyimage.com/152x100.png/cc0000/ffffff,"[""COMEDY""]","Dilation of Left External Iliac Artery with Two Drug-eluting Intraluminal Devices, Percutaneous Approach",COMING_SOON,2018
6620ef0efc13ae0cffa24333,Dogville,62,Iran,"Corkery, Hand and Christiansen",http://dummyimage.com/101x100.png/5fa2dd/ffffff,"[""DRAMA"",""MYSTERY"",""THRILLER""]","Revision of Synthetic Substitute in Face, Percutaneous Endoscopic Approach",RELEASED,2012
6620ef0efc13ae0cffa24334,Burn! (Queimada),192,Norway,Koch-Powlowski,http://dummyimage.com/202x100.png/ff4444/ffffff,"[""DRAMA"",""THRILLER""]","Insertion of Intraluminal Device into Pulmonary Trunk, Open Approach",RELEASED,2017
6620ef0efc13ae0cffa24335,"Motivation, The",63,China,"Toy, Kozey and Nikolaus",http://dummyimage.com/141x100.png/ff4444/ffffff,"[""DOCUMENTARY""]","Transfer Vagus Nerve to Optic Nerve, Open Approach",COMING_SOON,2007
